site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95,area,location,depth_m,angle,date,month,day,no_qds,total_points,species_points,species_name
HRI,VS,1991,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,alcyonium_sub,Alcyonium siderium
HRI,VS,1991,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0.023427867,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,aplidium_glabrum,Aplidium glabrum
HRI,VS,1991,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.007398274,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,balanus_balanus,Balanus balanus
HRI,VS,1991,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,botrylloides_sp,Botrylloides violaceus
HRI,VS,1991,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,didemnum_vexillum,Didemnum vexillum
HRI,VS,1991,NA,Shallow,7,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,diplosoma_listerianum,Diplosoma listerianum
HRI,VS,1991,NA,Shallow,7,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,halichondria_panicea,Halichondria panicea
HRI,VS,1991,NA,Shallow,7,NA,Hydrozoa-Bryozoa complex,NA,NA,0.056720099,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,hyd_bry_complex,NA
HRI,VS,1991,NA,Shallow,7,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,isodictya_spp,Isodictya deichmannae
HRI,VS,1991,NA,Shallow,7,NA,Metridium senile,Metridium senile,NA,0.8545006165228114,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,metridium_sub,Metridium senile
HRI,VS,1991,NA,Shallow,7,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/91,9,1,4,811,tubularia_sub,Ectopleura crocea
HRI,VS,1991,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,alcyonium_sub,Alcyonium siderium
HRI,VS,1991,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,aplidium_glabrum,Aplidium glabrum
HRI,VS,1991,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.04,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,balanus_balanus,Balanus balanus
HRI,VS,1991,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,botrylloides_sp,Botrylloides violaceus
HRI,VS,1991,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,didemnum_vexillum,Didemnum vexillum
HRI,VS,1991,NA,Shallow,7,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,diplosoma_listerianum,Diplosoma listerianum
HRI,VS,1991,NA,Shallow,7,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,halichondria_panicea,Halichondria panicea
HRI,VS,1991,NA,Shallow,7,NA,Hydrozoa-Bryozoa complex,NA,NA,0.075,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,hyd_bry_complex,NA
HRI,VS,1991,NA,Shallow,7,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,isodictya_spp,Isodictya deichmannae
HRI,VS,1991,NA,Shallow,7,NA,Metridium senile,Metridium senile,NA,0.855,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,metridium_sub,Metridium senile
HRI,VS,1991,NA,Shallow,7,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,tubularia_sub,Ectopleura crocea
HRI,VS,1992,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,alcyonium_sub,Alcyonium siderium
HRI,VS,1992,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0.052173913,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,aplidium_glabrum,Aplidium glabrum
HRI,VS,1992,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.07826087,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,balanus_balanus,Balanus balanus
HRI,VS,1992,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,botrylloides_sp,Botrylloides violaceus
HRI,VS,1992,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,didemnum_vexillum,Didemnum vexillum
HRI,VS,1992,NA,Shallow,7,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,diplosoma_listerianum,Diplosoma listerianum
HRI,VS,1992,NA,Shallow,7,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,halichondria_panicea,Halichondria panicea
HRI,VS,1992,NA,Shallow,7,NA,Hydrozoa-Bryozoa complex,NA,NA,0.09378882,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,hyd_bry_complex,NA
HRI,VS,1992,NA,Shallow,7,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,isodictya_spp,Isodictya deichmannae
HRI,VS,1992,NA,Shallow,7,NA,Metridium senile,Metridium senile,NA,0.6248447204968944,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,metridium_sub,Metridium senile
HRI,VS,1992,NA,Shallow,7,NA,Ectopleura spp.,Ectopleura crocea,NA,0.022360248,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,tubularia_sub,Ectopleura crocea
HRI,VS,1993,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,alcyonium_sub,Alcyonium siderium
HRI,VS,1993,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0.049833887,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,aplidium_glabrum,Aplidium glabrum
HRI,VS,1993,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.01328903654485049,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,balanus_balanus,Balanus balanus
HRI,VS,1993,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,botrylloides_sp,Botrylloides violaceus
HRI,VS,1993,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,didemnum_vexillum,Didemnum vexillum
HRI,VS,1993,NA,Shallow,7,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,diplosoma_listerianum,Diplosoma listerianum
HRI,VS,1993,NA,Shallow,7,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,halichondria_panicea,Halichondria panicea
HRI,VS,1993,NA,Shallow,7,NA,Hydrozoa-Bryozoa complex,NA,NA,0.1362126245847176,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,hyd_bry_complex,NA
HRI,VS,1993,NA,Shallow,7,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,isodictya_spp,Isodictya deichmannae
HRI,VS,1993,NA,Shallow,7,NA,Metridium senile,Metridium senile,NA,0.5182724252491694,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,metridium_sub,Metridium senile
HRI,VS,1993,NA,Shallow,7,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,tubularia_sub,Ectopleura crocea
HRI,VS,1993,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,alcyonium_sub,Alcyonium siderium
HRI,VS,1993,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0.027373824,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,aplidium_glabrum,Aplidium glabrum
HRI,VS,1993,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.03421728,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,balanus_balanus,Balanus balanus
HRI,VS,1993,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,botrylloides_sp,Botrylloides violaceus
HRI,VS,1993,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,didemnum_vexillum,Didemnum vexillum
HRI,VS,1993,NA,Shallow,7,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,diplosoma_listerianum,Diplosoma listerianum
HRI,VS,1993,NA,Shallow,7,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,halichondria_panicea,Halichondria panicea
HRI,VS,1993,NA,Shallow,7,NA,Hydrozoa-Bryozoa complex,NA,NA,0.049615056,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,hyd_bry_complex,NA
HRI,VS,1993,NA,Shallow,7,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,isodictya_spp,Isodictya deichmannae
HRI,VS,1993,NA,Shallow,7,NA,Metridium senile,Metridium senile,NA,0.6740804106073567,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,metridium_sub,Metridium senile
HRI,VS,1993,NA,Shallow,7,NA,Ectopleura spp.,Ectopleura crocea,NA,0.009409752,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,7,vertical,8/1/93,8,1,3,584.5,tubularia_sub,Ectopleura crocea
HRI,VS,1993,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,alcyonium_sub,Alcyonium siderium
HRI,VS,1993,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0.092561983,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,aplidium_glabrum,Aplidium glabrum
HRI,VS,1993,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.062809917,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,balanus_balanus,Balanus balanus
HRI,VS,1993,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,botrylloides_sp,Botrylloides violaceus
HRI,VS,1993,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,didemnum_vexillum,Didemnum vexillum
HRI,VS,1993,NA,Shallow,7,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,diplosoma_listerianum,Diplosoma listerianum
HRI,VS,1993,NA,Shallow,7,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,halichondria_panicea,Halichondria panicea
HRI,VS,1993,NA,Shallow,7,NA,Hydrozoa-Bryozoa complex,NA,NA,0.02396694214876033,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,hyd_bry_complex,NA
HRI,VS,1993,NA,Shallow,7,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,isodictya_spp,Isodictya deichmannae
HRI,VS,1993,NA,Shallow,7,NA,Metridium senile,Metridium senile,NA,0.540495868,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,metridium_sub,Metridium senile
HRI,VS,1993,NA,Shallow,7,NA,Ectopleura spp.,Ectopleura crocea,NA,0.001652893,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,tubularia_sub,Ectopleura crocea
HRI,VS,1994,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,alcyonium_sub,Alcyonium siderium
HRI,VS,1994,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0.096118299,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,aplidium_glabrum,Aplidium glabrum
HRI,VS,1994,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.0388170055452865,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,balanus_balanus,Balanus balanus
HRI,VS,1994,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,botrylloides_sp,Botrylloides violaceus
HRI,VS,1994,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,didemnum_vexillum,Didemnum vexillum
HRI,VS,1994,NA,Shallow,7,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,diplosoma_listerianum,Diplosoma listerianum
HRI,VS,1994,NA,Shallow,7,NA,Halichondria panicea,Halichondria panicea,NA,0.009858287,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,halichondria_panicea,Halichondria panicea
HRI,VS,1994,NA,Shallow,7,NA,Hydrozoa-Bryozoa complex,NA,NA,0.075785582,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,hyd_bry_complex,NA
HRI,VS,1994,NA,Shallow,7,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,isodictya_spp,Isodictya deichmannae
HRI,VS,1994,NA,Shallow,7,NA,Metridium senile,Metridium senile,NA,0.39926062846580407,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,metridium_sub,Metridium senile
HRI,VS,1994,NA,Shallow,7,NA,Ectopleura spp.,Ectopleura crocea,NA,0.02711028958718422,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,tubularia_sub,Ectopleura crocea
HRI,VS,1994,NA,Shallow,7,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/94,9,1,4,810.5,alcyonium_sub,Alcyonium siderium
HRI,VS,1994,NA,Shallow,7,NA,Aplidium glabrum,Aplidium glabrum,NA,0.07649599,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/94,9,1,4,810.5,aplidium_glabrum,Aplidium glabrum
HRI,VS,1994,NA,Shallow,7,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.037631092,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/94,9,1,4,810.5,balanus_balanus,Balanus balanus
HRI,VS,1994,NA,Shallow,7,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/94,9,1,4,810.5,botrylloides_sp,Botrylloides violaceus
HRI,VS,1994,NA,Shallow,7,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,7,vertical,9/1/94,9,1,4,810.5,didemnum_vexillum,Didemnum vexillum
